symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
BAKEBNB,0.00000370,0.600,0.00061823,0.00061590,0.00062080,30.60000000,0.00061480,360.90000000,0.00061810,1575.40000000,0.00061710,0.00062380,0.00061320,69122.60000000,42.73333473,1697116046578,1697202446578,8816624,8816707,84
BURGERBNB,0.00000000,0.000,0.00000000,0.00153600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SXPBIDR,0.00,0.000,0.00,19956.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
LINKBKRW,0.00000000,0.000,0.00000000,16948.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FLMBNB,0.00000000,0.000,0.00000000,0.00333000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FLMBTC,0.00000007,2.857,0.00000251,0.00000245,0.00000252,3113.00000000,0.00000251,10050.00000000,0.00000252,27347.00000000,0.00000245,0.00000257,0.00000243,381047.00000000,0.95557230,1697116050981,1697202450981,3639953,3640294,342
FLMBUSD,0.00000000,0.000,0.00000000,0.23210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FLMUSDT,0.00180000,2.740,0.06737674,0.06560000,0.06750000,8206.00000000,0.06750000,126444.00000000,0.06760000,5871.00000000,0.06570000,0.06870000,0.06510000,28969428.00000000,1951865.74340000,1697116031118,1697202431118,31029454,31039309,9856
SCRTBTC,-0.00000006,-0.656,0.00000908,0.00000913,0.00000908,204.90000000,0.00000906,613.30000000,0.00000908,1090.10000000,0.00000914,0.00000919,0.00000899,136212.40000000,1.23671492,1697115955492,1697202355492,6901252,6901782,531
SCRTETH,-0.00000100,-0.632,0.00015792,0.00015810,0.00015730,409.00000000,0.00015730,73.00000000,0.00015750,489.00000000,0.00015830,0.00015930,0.00015640,124910.00000000,19.72559610,1697115439115,1697201839115,2140134,2140679,546
CAKEBNB,-0.00008500,-1.587,0.00531808,0.00534500,0.00527100,12.15000000,0.00527800,467.67000000,0.00529200,295.39000000,0.00535600,0.00536800,0.00526000,103694.59000000,551.45607327,1697116024177,1697202424177,9401007,9401502,496
CAKEBUSD,-0.01500000,-1.356,1.09214070,1.10400000,1.09100000,24.27000000,1.08900000,2387.25000000,1.09100000,1182.97000000,1.10600000,1.10700000,1.08200000,135303.61000000,147770.57984000,1697116003392,1697202403392,30967365,30968056,692
SPARTABNB,0.00000000,0.000,0.00000000,0.00006570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
UNIUPUSDT,0.00000000,0.000,0.00000000,1.05500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
UNIDOWNUSDT,0.00000000,0.000,0.00000000,2.17200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ORNBTC,0.00000026,1.478,0.00001757,0.00001762,0.00001785,57.00000000,0.00001786,729.50000000,0.00001796,29.50000000,0.00001759,0.00001796,0.00001726,7702.10000000,0.13532293,1697116040496,1697202440496,4793756,4794049,294
ORNUSDT,0.00890000,1.884,0.47205855,0.47160000,0.48130000,29.20000000,0.48130000,10.40000000,0.48190000,50.00000000,0.47240000,0.48240000,0.46010000,278780.00000000,131600.48276000,1697115935089,1697202335089,18159225,18161035,1811
TRXNGN,0.00000000,0.000,0.00000000,20.71000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SXPTRY,0.05300000,0.724,7.33345903,7.32500000,7.37800000,1.60000000,7.36300000,538.90000000,7.37500000,15457.60000000,7.32500000,7.39800000,7.22000000,250130.10000000,1834318.83950000,1697116048019,1697202448019,9607383,9607868,486
UTKBTC,0.00000004,2.105,0.00000192,0.00000190,0.00000194,108.00000000,0.00000192,15154.00000000,0.00000194,6355.00000000,0.00000190,0.00000194,0.00000190,180394.00000000,0.34715282,1697116051089,1697202451089,7351852,7352154,303
UTKUSDT,0.00080000,1.562,0.05155250,0.05120000,0.05200000,10454.00000000,0.05190000,89291.00000000,0.05200000,190942.00000000,0.05120000,0.05220000,0.05080000,2113152.00000000,108938.26200000,1697115878734,1697202278734,18976560,18977765,1206
XVSBNB,-0.00006000,-0.276,0.02185035,0.02168000,0.02170000,20.76000000,0.02167000,111.73000000,0.02179000,100.54000000,0.02176000,0.02210000,0.02161000,1415.39000000,30.92677230,1697115950651,1697202350651,3033078,3033294,217
XVSBTC,0.00000050,0.300,0.00016739,0.00016620,0.00016690,0.60000000,0.00016650,0.70000000,0.00016670,30.52000000,0.00016640,0.00017060,0.00016630,3231.31000000,0.54087676,1697116040768,1697202440768,10933147,10933393,247
XVSBUSD,0.00000000,0.000,4.49371860,4.46000000,4.49000000,3.34000000,4.46000000,528.86000000,4.48000000,111.73000000,4.49000000,4.54000000,4.44000000,3396.28000000,15261.92660000,1697116047216,1697202447216,15127723,15127947,225
XVSUSDT,0.01000000,0.224,4.49152011,4.47000000,4.48000000,103.87000000,4.47000000,3457.28000000,4.48000000,821.82000000,4.47000000,4.55000000,4.44000000,130276.77000000,585140.73250000,1697116050227,1697202450227,51589977,51592926,2950
ALPHABNB,0.00000000,0.000,0.00000000,0.00029900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ALPHABTC,0.00000003,1.145,0.00000260,0.00000262,0.00000265,669.00000000,0.00000264,7994.00000000,0.00000265,5232.00000000,0.00000262,0.00000267,0.00000255,138541.00000000,0.35978665,1697116041427,1697202441427,6804754,6805170,417
ALPHABUSD,-0.00160000,-2.033,0.07763087,0.07850000,0.07710000,39.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07870000,0.07920000,0.07590000,242660.00000000,18837.90630000,1695265207218,1695351607218,5220040,5220489,450
ALPHAUSDT,0.00090000,1.282,0.06971491,0.07020000,0.07110000,4169.00000000,0.07110000,168831.00000000,0.07120000,10983.00000000,0.07020000,0.07160000,0.06810000,5054126.00000000,352347.92790000,1697116050424,1697202450424,42796987,42800761,3775
VIDTBTC,0.00000001,1.639,0.00000061,0.00000062,0.00000062,68821.00000000,0.00000062,90883.00000000,0.00000063,267309.00000000,0.00000061,0.00000062,0.00000061,429084.00000000,0.26311580,1697115901152,1697202301152,7993145,7993380,236
VIDTBUSD,0.00019000,1.144,0.01652120,0.01658000,0.01680000,9289.00000000,0.01675000,26317.00000000,0.01683000,13908.00000000,0.01661000,0.01685000,0.01631000,703870.00000000,11628.77773000,1697116023319,1697202423319,15751701,15751828,128
AAVEBNB,0.00280000,0.914,0.30621628,0.30690000,0.30930000,0.22200000,0.30910000,3.13800000,0.30950000,0.18300000,0.30650000,0.31000000,0.30280000,247.07900000,75.65961250,1697116044060,1697202444060,3414465,3414984,520
BTCBRL,80.00000000,0.059,136226.25165658,136710.00000000,136791.00000000,0.04574000,136800.00000000,0.10121000,136802.00000000,0.02263000,136711.00000000,137281.00000000,135101.00000000,115.57401000,15744214.17122000,1697116050998,1697202450998,27853091,27865850,12760
USDTBRL,-0.00900000,-0.177,5.09277862,5.09300000,5.08400000,7.90000000,5.08300000,14947.60000000,5.08400000,14225.70000000,5.09300000,5.10500000,5.08100000,4910645.50000000,25008830.43650000,1697116050581,1697202450581,35704723,35720487,15765
AAVEBTC,0.00001700,0.722,0.00235355,0.00235300,0.00237100,0.08400000,0.00237100,14.88600000,0.00237200,0.08400000,0.00235400,0.00237500,0.00232300,1541.70500000,3.62848116,1697116047897,1697202447897,22895457,22897324,1868
AAVEETH,0.00041000,1.007,0.04091266,0.04075000,0.04111000,0.18800000,0.04111000,3.13400000,0.04114000,0.18800000,0.04070000,0.04123000,0.04041000,445.59400000,18.23043403,1697116049342,1697202449342,3400838,3401315,478
AAVEBUSD,0.64000000,1.013,62.89459824,63.17000000,63.83000000,1.77000000,63.79000000,1.56700000,63.85000000,0.15700000,63.19000000,63.84000000,61.79000000,508.09900000,31956.68247000,1697116050914,1697202450914,10737384,10738027,644
AAVEUSDT,0.64000000,1.013,62.92845586,63.20000000,63.84000000,2.49900000,63.83000000,1.26100000,63.84000000,0.64500000,63.20000000,63.94000000,61.74000000,43814.45700000,2757176.12331000,1697116050873,1697202450873,106483828,106511974,28147
AAVEBKRW,0.00000000,0.000,0.00000000,164167.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
NEARBNB,-0.00003700,-0.754,0.00490545,0.00490600,0.00486700,1106.50000000,0.00486700,1382.10000000,0.00487200,1101.10000000,0.00490400,0.00493800,0.00486200,147549.80000000,723.79819310,1697116048520,1697202448520,1190838,1191545,708
NEARBTC,-0.00000027,-0.718,0.00003758,0.00003762,0.00003735,1166.10000000,0.00003734,20.40000000,0.00003736,1737.70000000,0.00003762,0.00003797,0.00003726,425081.30000000,15.97667977,1697116051031,1697202451031,23526219,23530283,4065
NEARBUSD,-0.00700000,-0.693,1.00689377,1.00900000,1.00300000,78.90000000,1.00400000,1398.40000000,1.00500000,554.90000000,1.01000000,1.01600000,0.99700000,107739.10000000,108481.82820000,1697116051088,1697202451088,30532024,30532936,913
NEARUSDT,-0.00500000,-0.496,1.00590270,1.00900000,1.00400000,149.00000000,1.00400000,6534.90000000,1.00500000,2634.40000000,1.00900000,1.01700000,0.99700000,5931764.90000000,5966778.35030000,1697116051092,1697202451092,131033623,131165104,131482
SXPUPUSDT,0.00000000,0.000,0.00000000,0.17426000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SXPDOWNUSDT,0.00000000,0.000,0.00000000,0.08950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DOTBKRW,0.00000000,0.000,0.00000000,13514.98000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SXPGBP,0.00000000,0.000,0.00000000,0.40800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FILBNB,0.00017000,1.101,0.01564044,0.01553000,0.01561000,36.26000000,0.01557000,39.30000000,0.01561000,160.00000000,0.01544000,0.01578000,0.01544000,4157.46000000,65.02450440,1697116032617,1697202432617,4795646,4795871,226
FILBTC,0.00000080,0.673,0.00012007,0.00011890,0.00011960,9.13000000,0.00011950,101.82000000,0.00011960,219.10000000,0.00011880,0.00012150,0.00011860,31481.69000000,3.77986217,1697116051009,1697202451009,21212949,21214755,1807
FILBUSD,0.02800000,0.878,3.20665759,3.18900000,3.21600000,3.11000000,3.21500000,1377.81000000,3.21600000,0.31000000,3.18800000,3.23900000,3.16900000,78184.37000000,250710.50338000,1697116048009,1697202448009,23818450,23820116,1667
FILUSDT,0.02800000,0.878,3.21095838,3.18900000,3.21700000,35.53000000,3.21700000,227.09000000,3.21800000,1431.34000000,3.18900000,3.24200000,3.16800000,1533156.14000000,4922900.54817000,1697116051021,1697202451021,182450241,182474690,24450
FILUPUSDT,0.00000000,0.000,0.00000000,0.15150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FILDOWNUSDT,0.00000000,0.000,0.00000000,0.00076660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
YFIUPUSDT,0.00000000,0.000,0.00000000,0.11690000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
YFIDOWNUSDT,0.00000000,0.000,0.00000000,0.90090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
INJBNB,0.00089000,2.509,0.03584009,0.03548000,0.03636000,3.00000000,0.03635000,5.60000000,0.03639000,3.00000000,0.03547000,0.03654000,0.03530000,4008.00000000,143.64706200,1697116044219,1697202444219,3426015,3426780,766
INJBTC,0.00000640,2.350,0.00027746,0.00027290,0.00027870,4.70000000,0.00027900,11.50000000,0.00027910,1.10000000,0.00027230,0.00028040,0.00027210,16195.70000000,4.49360808,1697116034703,1697202434703,8241621,8243160,1540
INJBUSD,0.21900000,3.001,7.40664340,7.29400000,7.51700000,14.30000000,7.50600000,16.70000000,7.51600000,7.10000000,7.29800000,7.52200000,7.24100000,6904.30000000,51137.68800000,1697116051038,1697202451038,9556715,9557375,661
INJUSDT,0.20700000,2.834,7.39106849,7.30100000,7.51200000,56.80000000,7.51000000,248.80000000,7.51100000,36.60000000,7.30500000,7.53200000,7.22800000,496673.30000000,3670946.37910000,1697116051018,1697202451018,43539862,43553921,14060
AERGOBTC,0.00000005,1.366,0.00000367,0.00000366,0.00000371,1443.00000000,0.00000369,9603.00000000,0.00000371,1614.00000000,0.00000366,0.00000371,0.00000363,186031.00000000,0.68332489,1697116029424,1697202429424,5517494,5517728,235
AERGOBUSD,-0.00060000,-0.595,0.10127468,0.10110000,0.10030000,542.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10090000,0.10280000,0.10020000,130941.00000000,13261.00790000,1696482012075,1696568412075,8235687,8235802,116
LINKEUR,0.04600000,0.672,6.83222622,6.84600000,6.88800000,58.27000000,6.88800000,232.85000000,6.89300000,86.53000000,6.84200000,6.91800000,6.75000000,41370.89000000,282655.27948000,1697116050962,1697202450962,5434922,5436177,1256
ONEBUSD,0.00020000,2.208,0.00913770,0.00904000,0.00926000,0.10000000,0.00925000,96769.50000000,0.00926000,199638.10000000,0.00906000,0.00927000,0.00897000,23941558.60000000,218770.80905400,1697116038593,1697202438593,22372234,22373362,1129
EASYETH,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AUDIOBTC,0.00000013,2.584,0.00000511,0.00000502,0.00000516,300.00000000,0.00000516,2514.20000000,0.00000518,3027.20000000,0.00000503,0.00000520,0.00000503,49153.50000000,0.25109270,1697116050034,1697202450034,10881939,10882095,157
AUDIOBUSD,0.00160000,1.059,0.15202846,0.15150000,0.15270000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15110000,0.15410000,0.14990000,88644.70000000,13476.51763000,1694062805198,1694149205198,10923458,10923629,172
AUDIOUSDT,0.00390000,2.882,0.13693633,0.13530000,0.13920000,1091.20000000,0.13910000,10261.90000000,0.13920000,89.90000000,0.13530000,0.13990000,0.13360000,6003447.50000000,822090.06619000,1697116050976,1697202450976,47262920,47271932,9013
CTKBNB,0.00003200,1.587,0.00205223,0.00201700,0.00204900,142.90000000,0.00204300,13.70000000,0.00204800,473.30000000,0.00201700,0.00207300,0.00201300,465626.20000000,955.57066600,1697116050531,1697202450531,3748514,3751340,2827
CTKBTC,0.00000021,1.357,0.00001574,0.00001548,0.00001569,295.10000000,0.00001570,473.30000000,0.00001574,55.70000000,0.00001548,0.00001587,0.00001545,439965.30000000,6.92563227,1697116050330,1697202450330,5841098,5846357,5260
CTKBUSD,-0.03300000,-5.820,0.54138416,0.56800000,0.53400000,72.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56700000,0.56700000,0.51700000,51677.30000000,27977.27160000,1692154814401,1692241214401,5746550,5747036,487
CTKUSDT,0.00700000,1.683,0.41963076,0.41500000,0.42300000,528.90000000,0.42200000,27366.90000000,0.42300000,8545.30000000,0.41600000,0.42500000,0.41200000,733188.80000000,307668.57080000,1697116050761,1697202450761,29613213,29616572,3360
BCHUPUSDT,0.00000000,0.000,0.00000000,0.07240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BCHDOWNUSDT,0.00000000,0.000,0.00000000,0.22470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BOTBTC,0.00000000,0.000,0.00000000,0.04906000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BOTBUSD,0.00000000,0.000,0.00000000,2783.23000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ETHBRL,-9.91000000,-0.125,7837.16370236,7893.26000000,7890.78000000,0.00530000,7887.72000000,0.04970000,7892.41000000,0.48330000,7900.69000000,7910.73000000,7749.99000000,596.30480000,4673338.33410400,1697116051008,1697202451008,11771513,11774744,3232
DOTEUR,0.04500000,1.295,3.48199540,3.47500000,3.52100000,2.15000000,3.52500000,85.11000000,3.52600000,28.84000000,3.47600000,3.53200000,3.43700000,45832.23000000,159587.61411000,1697116051053,1697202451053,9104715,9106439,1725
AKROBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AKROUSDT,0.00010000,1.650,0.00614756,0.00605000,0.00616000,119740.00000000,0.00616000,6841.00000000,0.00617000,216723.00000000,0.00606000,0.00632000,0.00597000,404526219.00000000,2486851.03511000,1697116038535,1697202438535,34980057,34998274,18218
KP3RBNB,0.00000000,0.000,0.00000000,0.20250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
KP3RBUSD,-0.03000000,-0.066,45.57214101,45.42000000,45.39000000,1.22000000,0.00000000,0.00000000,0.00000000,0.00000000,45.42000000,46.29000000,44.86000000,426.06000000,19416.46640000,1696482038775,1696568438775,14655137,14655329,193
AXSBNB,-0.00007000,-0.341,0.02052075,0.02052000,0.02044000,7.82000000,0.02045000,2.77000000,0.02049000,51.24000000,0.02051000,0.02068000,0.02037000,2046.37000000,41.99304670,1697116023154,1697202423154,3259186,3259384,199
AXSBTC,-0.00000020,-0.127,0.00015775,0.00015740,0.00015720,150.35000000,0.00015710,5.25000000,0.00015730,207.85000000,0.00015740,0.00015940,0.00015630,20919.79000000,3.30015664,1697116021802,1697202421802,14070046,14071473,1428
AXSBUSD,-0.01000000,-0.236,4.21478172,4.22000000,4.22000000,3265.52000000,4.22000000,813.74000000,4.23000000,918.52000000,4.23000000,4.24000000,4.18000000,32021.19000000,134962.32630000,1697116045910,1697202445910,28083117,28083868,752
AXSUSDT,-0.01000000,-0.236,4.21592787,4.23000000,4.22000000,2132.49000000,4.22000000,9654.63000000,4.23000000,3848.11000000,4.23000000,4.25000000,4.18000000,246216.28000000,1038030.07730000,1697116051027,1697202451027,126755793,126760025,4233
HARDBNB,0.00000100,0.197,0.00050491,0.00050700,0.00050900,956.00000000,0.00051000,2528.00000000,0.00051500,3008.00000000,0.00050800,0.00050900,0.00050100,8798.00000000,4.44216200,1697115951022,1697202351022,1167289,1167312,24
HARDBTC,0.00000004,1.031,0.00000387,0.00000384,0.00000392,1573.00000000,0.00000390,2127.00000000,0.00000392,531.00000000,0.00000388,0.00000392,0.00000383,42462.00000000,0.16453619,1697116034031,1697202434031,4585989,4586080,92
HARDBUSD,0.00120000,1.158,0.10411951,0.10360000,0.10480000,954.00000000,0.10510000,951.00000000,0.10640000,113.00000000,0.10360000,0.10590000,0.10310000,9073.00000000,944.67630000,1697115789810,1697202189810,4940769,4940782,14
HARDUSDT,0.00160000,1.544,0.10395839,0.10360000,0.10520000,557.00000000,0.10530000,570.00000000,0.10540000,120.00000000,0.10360000,0.10540000,0.10290000,923100.00000000,95963.98540000,1697116003194,1697202403194,22491125,22492915,1791
BNBBRL,-1.00000000,-0.095,1045.93075993,1049.00000000,1049.00000000,1.01000000,1049.00000000,0.07100000,1050.00000000,13.81700000,1050.00000000,1053.00000000,1039.00000000,838.21400000,876713.80600000,1697116044421,1697202444421,11557650,11559684,2035
LTCEUR,0.80000000,1.385,58.08891041,57.76000000,58.58000000,0.33100000,58.58000000,4.65400000,58.59000000,13.70200000,57.78000000,58.67000000,57.27000000,7548.53500000,438486.17331000,1697116050957,1697202450957,9625934,9630282,4349
RENBTCBTC,0.00000000,0.000,0.00000000,0.99310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
RENBTCETH,0.00000000,0.000,0.00000000,16.29900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DNTBUSD,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DNTUSDT,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SLPETH,0.00000001,1.176,0.00000086,0.00000086,0.00000086,4813216.00000000,0.00000086,3155852.00000000,0.00000087,2814555.00000000,0.00000085,0.00000087,0.00000085,13855697.00000000,11.91194991,1697116051048,1697202451048,9917583,9917739,157
ADAEUR,0.00300000,1.294,0.23287860,0.23190000,0.23480000,52.50000000,0.23480000,22904.20000000,0.23490000,5037.70000000,0.23180000,0.23530000,0.23010000,797869.30000000,185806.68323000,1697116049835,1697202449835,24063391,24065015,1625
LTCNGN,0.00000000,0.000,0.00000000,78132.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CVPETH,0.00000000,0.000,0.00000000,0.00032000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CVPBUSD,0.00490000,1.664,0.29636807,0.29200000,0.29930000,87.70000000,0.29820000,428.60000000,0.30050000,740.50000000,0.29440000,0.30500000,0.29040000,53399.20000000,15825.81777000,1697115943546,1697202343546,8990021,8990191,171
STRAXBTC,0.00000025,0.938,0.00002724,0.00002657,0.00002691,679.90000000,0.00002688,472.20000000,0.00002697,1408.60000000,0.00002666,0.00002908,0.00002540,318304.70000000,8.66923292,1697116047113,1697202447113,4273622,4275802,2181
STRAXETH,0.00000000,0.000,0.00000000,0.00031880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
STRAXBUSD,0.00000000,0.000,0.46912205,0.47200000,0.47100000,38.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47100000,0.47500000,0.46300000,15330.90000000,7192.06330000,1691031626832,1691118026832,2952791,2952857,67
STRAXUSDT,0.00800000,1.117,0.72654956,0.71500000,0.72400000,5932.70000000,0.72400000,2087.20000000,0.72500000,6163.90000000,0.71600000,0.78200000,0.67400000,17623318.10000000,12804214.01810000,1697116049795,1697202449795,13812013,13855300,43288
FORBTC,0.00000000,0.000,0.00000063,0.00000062,0.00000063,104296.00000000,0.00000063,107316.00000000,0.00000064,279499.00000000,0.00000063,0.00000063,0.00000062,238377.00000000,0.14918321,1697116026976,1697202426976,3361217,3361265,49
FORBUSD,-0.00017000,-0.988,0.01716093,0.01720000,0.01703000,5871.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01720000,0.01750000,0.01686000,553742.40000000,9502.73497700,1692846006378,1692932406378,13204794,13204911,118
UNFIBNB,0.00000000,0.000,0.00000000,0.02654000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
UNFIBTC,0.00000360,1.435,0.00025024,0.00025090,0.00025450,31.60000000,0.00025450,30.40000000,0.00025500,264.20000000,0.00025090,0.00025700,0.00024510,6332.80000000,1.58474259,1697116050967,1697202450967,6714636,6715760,1125
UNFIBUSD,0.11300000,1.678,6.72683184,6.73600000,6.84900000,5.20000000,6.84400000,14.60000000,6.85100000,3.20000000,6.73600000,6.89400000,6.54700000,5492.40000000,36946.45120000,1697116050013,1697202450013,9094553,9095112,560
UNFIUSDT,0.11600000,1.723,6.73139631,6.72800000,6.84700000,5.20000000,6.84800000,111.00000000,6.84900000,371.30000000,6.73100000,6.90300000,6.51100000,735200.90000000,4948928.62430000,1697116050994,1697202450994,52805423,52831346,25924
FRONTETH,0.00000000,0.000,0.00000000,0.00033040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FRONTBUSD,0.01090000,3.706,0.29897408,0.29240000,0.30500000,105.00000000,0.30620000,326.00000000,0.30660000,558.00000000,0.29410000,0.32000000,0.28270000,570433.00000000,170544.68200000,1697116050407,1697202450407,16995583,16997503,1921
BCHABUSD,0.00000000,0.000,0.00000000,43.64100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ROSEBTC,0.00000001,0.671,0.00000150,0.00000149,0.00000150,616176.00000000,0.00000150,452392.00000000,0.00000151,167891.00000000,0.00000149,0.00000151,0.00000148,1494521.00000000,2.23769884,1697116047766,1697202447766,9686629,9686801,173
ROSEBUSD,0.00043000,1.073,0.04010230,0.04019000,0.04050000,8942.30000000,0.04044000,2472.70000000,0.04048000,840.00000000,0.04007000,0.04050000,0.03964000,1402159.50000000,56229.82113600,1697116039681,1697202439681,28198235,28198571,337
